lang,kind,number,gender,case,v1,v2,change
sk,cardinal,100000000000000000,neuter,genitive,stobiliardtého,sto biliárd,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,100000000000000000,neuter,dative,stobiliardtému,sto biliardám,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,100000000000000000,neuter,accusative,stobiliárd,sto biliárd,spacing only
sk,cardinal,100000000000000000,neuter,instrumental,stobiliardtým,sto biliardami,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,100000000000000000,neuter,locative,stobiliardtom,sto biliardách,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,masculine,nominative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,masculine,genitive,päťstobiliardtého,päťsto biliárd,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,masculine,dative,päťstobiliardtému,päťsto biliardám,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,masculine,accusative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,masculine,instrumental,päťstobiliardtým,päťsto biliardami,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,masculine,locative,päťstobiliardtom,päťsto biliardách,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,feminine,nominative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,feminine,genitive,päťstobiliardtej,päťsto biliárd,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,feminine,dative,päťstobiliardtej,päťsto biliardám,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,feminine,accusative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,feminine,instrumental,päťstobiliardtou,päťsto biliardami,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,feminine,locative,päťstobiliardtej,päťsto biliardách,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,neuter,nominative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,neuter,genitive,päťstobiliardtého,päťsto biliárd,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,neuter,dative,päťstobiliardtému,päťsto biliardám,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,neuter,accusative,päťstobiliárd,päťsto biliárd,spacing only
sk,cardinal,500000000000000000,neuter,instrumental,päťstobiliardtým,päťsto biliardami,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,500000000000000000,neuter,locative,päťstobiliardtom,päťsto biliardách,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,999999999999999999,masculine,nominative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,spacing only
sk,cardinal,999999999999999999,masculine,genitive,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícehodeväťstodeväťdesiatehodeviateho,deväťstodeväťdesiatich deviatich biliárd deväťstodeväťdesiatich deviatich biliónov deväťstodeväťdesiatich deviatich miliárd deväťstodeväťdesiatich deviatich miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,masculine,dative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícemudeväťstodeväťdesiatemudeviatemu,deväťstodeväťdesiatim deviatim biliardám deväťstodeväťdesiatim deviatim biliónom deväťstodeväťdesiatim deviatim miliardám deväťstodeväťdesiatim deviatim miliónom deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatim deviatim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,masculine,accusative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,spacing only
sk,cardinal,999999999999999999,masculine,instrumental,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícimdeväťstodeväťdesiatymdeviatym,deväťstodeväťdesiatimi deviatimi biliardami deväťstodeväťdesiatimi deviatimi biliónmi deväťstodeväťdesiatimi deviatimi miliardami deväťstodeväťdesiatimi deviatimi miliónmi deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatimi deviatimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,masculine,locative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícomdeväťstodeväťdesiatomdeviatom,deväťstodeväťdesiatich deviatich biliardách deväťstodeväťdesiatich deviatich biliónoch deväťstodeväťdesiatich deviatich miliardách deväťstodeväťdesiatich deviatich miliónoch deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,feminine,nominative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstádeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,999999999999999999,feminine,genitive,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícejdeväťstádeväťdesiatehodeviatej,deväťstodeväťdesiatich deviatich biliárd deväťstodeväťdesiatich deviatich biliónov deväťstodeväťdesiatich deviatich miliárd deväťstodeväťdesiatich deviatich miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,feminine,dative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícejdeväťstádeväťdesiatemudeviatej,deväťstodeväťdesiatim deviatim biliardám deväťstodeväťdesiatim deviatim biliónom deväťstodeväťdesiatim deviatim miliardám deväťstodeväťdesiatim deviatim miliónom deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatim deviatim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,feminine,accusative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstádeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,999999999999999999,feminine,instrumental,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícoudeväťstádeväťdesiatymdeviatou,deväťstodeväťdesiatimi deviatimi biliardami deväťstodeväťdesiatimi deviatimi biliónmi deväťstodeväťdesiatimi deviatimi miliardami deväťstodeväťdesiatimi deviatimi miliónmi deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatimi deviatimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,feminine,locative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícejdeväťstádeväťdesiatomdeviatej,deväťstodeväťdesiatich deviatich biliardách deväťstodeväťdesiatich deviatich biliónoch deväťstodeväťdesiatich deviatich miliardách deväťstodeväťdesiatich deviatich miliónoch deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,neuter,nominative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstédeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,999999999999999999,neuter,genitive,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícehodeväťstédeväťdesiatehodeviateho,deväťstodeväťdesiatich deviatich biliárd deväťstodeväťdesiatich deviatich biliónov deväťstodeväťdesiatich deviatich miliárd deväťstodeväťdesiatich deviatich miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,neuter,dative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícemudeväťstédeväťdesiatemudeviatemu,deväťstodeväťdesiatim deviatim biliardám deväťstodeväťdesiatim deviatim biliónom deväťstodeväťdesiatim deviatim miliardám deväťstodeväťdesiatim deviatim miliónom deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatim deviatim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,neuter,accusative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícdeväťstédeväťdesiatdeväť,deväťstodeväťdesiatdeväť biliárd deväťstodeväťdesiatdeväť biliónov deväťstodeväťdesiatdeväť miliárd deväťstodeväťdesiatdeväť miliónov deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatdeväť,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,999999999999999999,neuter,instrumental,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícimdeväťstédeväťdesiatymdeviatym,deväťstodeväťdesiatimi deviatimi biliardami deväťstodeväťdesiatimi deviatimi biliónmi deväťstodeväťdesiatimi deviatimi miliardami deväťstodeväťdesiatimi deviatimi miliónmi deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatimi deviatimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,999999999999999999,neuter,locative,deväťstodeväťdesiatdeväťbiliárddeväťstodeväťdesiatdeväťbiliónovdeväťstodeväťdesiatdeväťmiliárddeväťstodeväťdesiatdeväťmiliónovdeväťstodeväťdesiatdeväťtisícomdeväťstédeväťdesiatomdeviatom,deväťstodeväťdesiatich deviatich biliardách deväťstodeväťdesiatich deviatich biliónoch deväťstodeväťdesiatich deviatich miliardách deväťstodeväťdesiatich deviatich miliónoch deväťstodeväťdesiatdeväťtisícdeväťstodeväťdesiatich deviatich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,1000000000000000000,masculine,genitive,triliónteho,trilióna,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,masculine,dative,trilióntemu,triliónu,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,masculine,instrumental,trilióntym,triliónom,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,masculine,locative,trilióntom,trilióne,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,feminine,genitive,trilióntej,trilióna,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,feminine,dative,trilióntej,triliónu,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,feminine,instrumental,trilióntou,triliónom,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,feminine,locative,trilióntej,trilióne,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,neuter,genitive,triliónteho,trilióna,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,neuter,dative,trilióntemu,triliónu,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,neuter,instrumental,trilióntym,triliónom,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,1000000000000000000,neuter,locative,trilióntom,trilióne,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,masculine,nominative,päťtriliónov,päť triliónov,spacing only
sk,cardinal,5000000000000000000,masculine,genitive,päťtriliónteho,piatich triliónov,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,masculine,dative,päťtrilióntemu,piatim triliónom,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,masculine,accusative,päťtriliónov,päť triliónov,spacing only
sk,cardinal,5000000000000000000,masculine,instrumental,päťtrilióntym,piatimi triliónmi,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,masculine,locative,päťtrilióntom,piatich triliónoch,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,feminine,nominative,päťtriliónov,päť triliónov,spacing only
sk,cardinal,5000000000000000000,feminine,genitive,päťtrilióntej,piatich triliónov,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,feminine,dative,päťtrilióntej,piatim triliónom,"milión/miliarda are nouns (milióna, dvoch miliónov), not ordinals"
sk,cardinal,5000000000000000000,feminine,accusative,päťtriliónov,päť triliónov,spacing only
